ID_LAT_LON_YEAR_WEEK,emission
ID_-1.339_29.961_2022_14,161.6786
ID_-1.339_29.961_2022_15,151.31218
ID_-1.339_29.961_2022_16,171.36668
ID_-1.339_29.961_2022_17,131.03952
ID_-1.339_29.961_2022_18,102.19393
ID_-1.339_29.961_2022_19,101.58614
ID_-1.339_29.961_2022_20,87.11075
ID_-1.339_29.961_2022_21,106.439575
ID_-1.339_29.961_2022_22,93.01675
ID_-1.339_29.961_2022_23,127.74974
ID_-1.339_29.961_2022_24,120.4654
ID_-1.339_29.961_2022_25,99.087715
ID_-1.339_29.961_2022_26,123.051414
ID_-1.339_29.961_2022_27,120.04868
ID_-1.339_29.961_2022_28,93.51082
ID_-1.339_29.961_2022_29,108.443825
ID_-1.339_29.961_2022_30,90.29356
ID_-1.339_29.961_2022_31,128.01723
ID_-1.339_29.961_2022_32,130.50375
ID_-1.339_29.961_2022_33,97.77372
ID_-1.339_29.961_2022_34,134.3303
ID_-1.339_29.961_2022_35,164.66895
ID_-1.339_29.961_2022_36,146.41972
ID_-1.339_29.961_2022_37,133.82172
ID_-1.339_29.961_2022_38,184.74603
ID_-1.339_29.961_2022_39,175.5557
ID_-1.339_29.961_2022_40,190.44098
ID_-1.339_29.961_2022_41,206.5701
ID_-1.339_29.961_2022_42,207.14648
ID_-1.339_29.961_2022_43,200.77667
ID_-1.339_29.961_2022_44,125.58151
ID_-1.339_29.961_2022_45,130.6989
ID_-1.339_29.961_2022_46,147.8667
ID_-1.339_29.961_2022_47,134.79437
ID_-1.339_29.961_2022_48,123.1671
ID_-1.342_30.158_2022_00,230.01997
ID_-1.342_30.158_2022_01,109.69638
ID_-1.342_30.158_2022_02,132.19902
ID_-1.342_30.158_2022_03,123.081795
ID_-1.342_30.158_2022_04,115.588554
ID_-1.342_30.158_2022_05,119.08763
ID_-1.342_30.158_2022_06,115.008446
ID_-1.342_30.158_2022_07,115.27567
ID_-1.342_30.158_2022_08,118.63044
ID_-1.342_30.158_2022_09,131.45596
ID_-1.342_30.158_2022_10,134.52097
ID_-1.342_30.158_2022_11,118.5351
ID_-1.342_30.158_2022_12,116.68857
ID_-1.342_30.158_2022_13,101.38128
ID_-1.342_30.158_2022_14,180.16295
ID_-1.342_30.158_2022_15,188.43338
ID_-1.342_30.158_2022_16,149.56427
ID_-1.342_30.158_2022_17,134.59496
ID_-1.342_30.158_2022_18,114.38703
ID_-1.342_30.158_2022_19,139.36308
ID_-1.342_30.158_2022_20,136.0287
ID_-1.342_30.158_2022_21,119.32484
ID_-1.342_30.158_2022_22,104.19013
ID_-1.342_30.158_2022_23,151.9975
ID_-1.342_30.158_2022_24,137.20253
ID_-1.342_30.158_2022_25,168.7079
ID_-1.342_30.158_2022_26,124.7473
ID_-1.342_30.158_2022_27,123.51049
ID_-1.342_30.158_2022_28,141.9508
ID_-1.342_30.158_2022_29,96.82919
ID_-1.342_30.158_2022_30,107.21045
ID_-1.342_30.158_2022_31,152.61996
ID_-1.342_30.158_2022_32,148.76225
ID_-1.342_30.158_2022_33,132.3954
ID_-1.342_30.158_2022_34,126.958725
ID_-1.342_30.158_2022_35,150.16176
ID_-1.342_30.158_2022_36,125.55625
ID_-1.342_30.158_2022_37,138.93947
ID_-1.342_30.158_2022_38,172.47743
ID_-1.342_30.158_2022_39,197.48221
ID_-1.342_30.158_2022_40,148.12195
ID_-1.342_30.158_2022_41,263.43094
ID_-1.342_30.158_2022_42,203.87727
ID_-1.342_30.158_2022_43,210.58363
ID_-1.342_30.158_2022_44,150.3152
ID_-1.342_30.158_2022_45,142.94461
ID_-1.342_30.158_2022_46,154.91832
ID_-1.342_30.158_2022_47,140.74489
ID_-1.342_30.158_2022_48,117.77363
ID_-1.342_31.358_2022_00,496.8143
ID_-1.342_31.358_2022_01,458.93213
ID_-1.342_31.358_2022_02,430.1058
ID_-1.342_31.358_2022_03,420.67383
ID_-1.342_31.358_2022_04,442.2151
ID_-1.342_31.358_2022_05,390.87863
ID_-1.342_31.358_2022_06,380.9503
ID_-1.342_31.358_2022_07,427.34055
ID_-1.342_31.358_2022_08,435.4794
ID_-1.342_31.358_2022_09,416.2453
ID_-1.342_31.358_2022_10,420.2496
ID_-1.342_31.358_2022_11,385.25247
ID_-1.342_31.358_2022_12,390.48566
ID_-1.342_31.358_2022_13,385.97623
ID_-1.342_31.358_2022_14,385.5991
ID_-1.342_31.358_2022_15,370.8631
ID_-1.342_31.358_2022_16,333.0477
ID_-1.342_31.358_2022_17,329.87207
ID_-1.342_31.358_2022_18,304.9063
ID_-1.342_31.358_2022_19,351.95404
ID_-1.342_31.358_2022_20,394.25067
ID_-1.342_31.358_2022_21,387.11426
ID_-1.342_31.358_2022_22,397.9459
ID_-1.342_31.358_2022_23,417.46448
ID_-1.342_31.358_2022_24,371.02695
ID_-1.342_31.358_2022_25,413.73505
ID_-1.342_31.358_2022_26,411.40952
ID_-1.342_31.358_2022_27,416.03958
ID_-1.342_31.358_2022_28,425.97137
ID_-1.342_31.358_2022_29,415.31952
ID_-1.342_31.358_2022_30,353.0933
ID_-1.342_31.358_2022_31,317.46384
ID_-1.342_31.358_2022_32,314.35565
ID_-1.342_31.358_2022_33,320.24133
ID_-1.342_31.358_2022_34,339.85095
ID_-1.342_31.358_2022_35,337.15735
ID_-1.342_31.358_2022_36,335.87085
ID_-1.342_31.358_2022_37,359.07913
ID_-1.342_31.358_2022_38,344.6073
ID_-1.342_31.358_2022_39,342.79547
ID_-1.342_31.358_2022_40,363.92484
ID_-1.342_31.358_2022_41,383.22702
ID_-1.342_31.358_2022_42,403.76624
ID_-1.342_31.358_2022_43,408.90936
ID_-1.342_31.358_2022_44,377.38086
ID_-1.342_31.358_2022_45,397.9534
ID_-1.342_31.358_2022_46,417.7066
ID_-1.342_31.358_2022_47,437.09488
ID_-1.342_31.358_2022_48,449.27744
ID_-1.348_29.552_2022_00,195.60158
ID_-1.348_29.552_2022_01,89.84764
ID_-1.348_29.552_2022_02,85.45611
ID_-1.348_29.552_2022_03,97.94649
ID_-1.348_29.552_2022_04,85.69511
ID_-1.348_29.552_2022_05,81.80355
ID_-1.348_29.552_2022_06,84.47152
ID_-1.348_29.552_2022_07,178.52654
ID_-1.348_29.552_2022_08,88.44163
ID_-1.348_29.552_2022_09,72.56253
ID_-1.348_29.552_2022_10,108.87515
ID_-1.348_29.552_2022_11,91.664185
ID_-1.348_29.552_2022_12,89.90357
ID_-1.348_29.552_2022_13,88.618965
ID_-1.348_29.552_2022_14,150.15831
ID_-1.348_29.552_2022_15,141.61656
ID_-1.348_29.552_2022_16,110.58137
ID_-1.348_29.552_2022_17,83.41957
ID_-1.348_29.552_2022_18,61.06034
ID_-1.348_29.552_2022_19,89.45777
ID_-1.348_29.552_2022_20,83.74374
ID_-1.348_29.552_2022_21,79.29402
ID_-1.348_29.552_2022_22,45.31874
ID_-1.348_29.552_2022_23,59.146877
ID_-1.348_29.552_2022_24,103.71876
ID_-1.348_29.552_2022_25,80.85215
ID_-1.348_29.552_2022_26,87.44468
ID_-1.348_29.552_2022_27,78.24943
ID_-1.348_29.552_2022_28,97.06672
ID_-1.348_29.552_2022_29,75.57431
ID_-1.348_29.552_2022_30,115.75425
ID_-1.348_29.552_2022_31,101.8202
ID_-1.348_29.552_2022_32,134.34744
ID_-1.348_29.552_2022_33,93.77222
ID_-1.348_29.552_2022_34,93.19286
ID_-1.348_29.552_2022_35,156.19397
ID_-1.348_29.552_2022_36,127.360275
ID_-1.348_29.552_2022_37,135.85146
ID_-1.348_29.552_2022_38,137.61327
ID_-1.348_29.552_2022_39,122.336655
ID_-1.348_29.552_2022_40,170.78339
ID_-1.348_29.552_2022_41,159.50427
ID_-1.348_29.552_2022_42,170.40245
ID_-1.348_29.552_2022_43,172.8296
ID_-1.348_29.552_2022_44,156.62444
ID_-1.348_29.552_2022_45,126.95312
ID_-1.348_29.552_2022_46,145.77629
ID_-1.348_29.552_2022_47,122.688805
ID_-1.348_29.552_2022_48,84.2841
ID_-1.346_31.254_2022_00,282.71335
ID_-1.346_31.254_2022_01,232.54933
ID_-1.346_31.254_2022_02,204.9335
ID_-1.346_31.254_2022_03,190.89537
ID_-1.346_31.254_2022_04,192.49876
ID_-1.346_31.254_2022_05,193.44174
ID_-1.346_31.254_2022_06,192.37389
ID_-1.346_31.254_2022_07,217.84602
ID_-1.346_31.254_2022_08,212.4026
ID_-1.346_31.254_2022_09,190.59256
ID_-1.346_31.254_2022_10,224.75658
ID_-1.346_31.254_2022_11,202.45218
ID_-1.346_31.254_2022_12,198.46713
ID_-1.346_31.254_2022_13,203.13527
ID_-1.346_31.254_2022_14,201.9196
ID_-1.346_31.254_2022_15,182.78838
ID_-1.346_31.254_2022_16,119.34779
ID_-1.346_31.254_2022_17,187.08925
ID_-1.346_31.254_2022_18,167.54082
ID_-1.346_31.254_2022_19,171.0293
ID_-1.346_31.254_2022_20,209.60808
ID_-1.346_31.254_2022_21,209.06456
ID_-1.346_31.254_2022_22,208.43523
ID_-1.346_31.254_2022_23,153.89299
ID_-1.346_31.254_2022_24,165.03659
ID_-1.346_31.254_2022_25,211.71658
ID_-1.346_31.254_2022_26,151.85143
ID_-1.346_31.254_2022_27,214.69966
ID_-1.346_31.254_2022_28,225.31602
ID_-1.346_31.254_2022_29,216.36153
ID_-1.346_31.254_2022_30,113.13603
ID_-1.346_31.254_2022_31,120.314415
ID_-1.346_31.254_2022_32,119.61207
ID_-1.346_31.254_2022_33,108.22933
ID_-1.346_31.254_2022_34,127.234955
ID_-1.346_31.254_2022_35,144.73376
ID_-1.346_31.254_2022_36,140.44577
ID_-1.346_31.254_2022_37,148.21667
ID_-1.346_31.254_2022_38,140.26183
ID_-1.346_31.254_2022_39,146.02753
ID_-1.346_31.254_2022_40,144.31201
ID_-1.346_31.254_2022_41,165.98999
ID_-1.346_31.254_2022_42,141.56
ID_-1.346_31.254_2022_43,174.4366
ID_-1.346_31.254_2022_44,139.62086
ID_-1.346_31.254_2022_45,173.45921
ID_-1.346_31.254_2022_46,162.17857
ID_-1.346_31.254_2022_47,205.8728
ID_-1.346_31.254_2022_48,242.18909
ID_-1.364_29.036_2022_00,97.869
ID_-1.364_29.036_2022_01,9.664523
ID_-1.364_29.036_2022_02,15.5878935
ID_-1.364_29.036_2022_03,9.920618
ID_-1.364_29.036_2022_04,8.198326
ID_-1.364_29.036_2022_05,86.53478
ID_-1.364_29.036_2022_06,17.369228
ID_-1.364_29.036_2022_07,7.236295
ID_-1.364_29.036_2022_08,6.9482217
ID_-1.364_29.036_2022_09,12.373485
ID_-1.364_29.036_2022_10,3.227682
ID_-1.364_29.036_2022_11,2.7701385
ID_-1.364_29.036_2022_12,15.424971
ID_-1.364_29.036_2022_13,0.6071735
ID_-1.364_29.036_2022_14,15.650842
ID_-1.364_29.036_2022_15,4.8177767
ID_-1.364_29.036_2022_16,9.104206
ID_-1.364_29.036_2022_17,1.9566298
ID_-1.364_29.036_2022_18,10.39591
ID_-1.364_29.036_2022_19,6.3947663
ID_-1.364_29.036_2022_20,3.5492759
ID_-1.364_29.036_2022_21,1.3948702
ID_-1.364_29.036_2022_22,13.359688
ID_-1.364_29.036_2022_23,3.2157311
ID_-1.364_29.036_2022_24,9.901037
ID_-1.364_29.036_2022_25,5.8605547
ID_-1.364_29.036_2022_26,6.4184346
ID_-1.364_29.036_2022_27,30.9529
ID_-1.364_29.036_2022_28,16.191975
ID_-1.364_29.036_2022_29,9.919184
ID_-1.364_29.036_2022_30,5.042706
ID_-1.364_29.036_2022_31,5.160219
ID_-1.364_29.036_2022_32,17.824198
ID_-1.364_29.036_2022_33,39.549946
ID_-1.364_29.036_2022_34,5.376696
ID_-1.364_29.036_2022_35,20.122013
ID_-1.364_29.036_2022_36,11.136012
ID_-1.364_29.036_2022_37,14.20305
ID_-1.364_29.036_2022_38,13.668934
ID_-1.364_29.036_2022_39,18.934925
ID_-1.364_29.036_2022_40,18.467348
ID_-1.364_29.036_2022_41,16.61416
ID_-1.364_29.036_2022_42,20.733582
ID_-1.364_29.036_2022_43,29.692944
ID_-1.364_29.036_2022_44,2.2466564
ID_-1.364_29.036_2022_45,8.653579
ID_-1.364_29.036_2022_46,5.771092
ID_-1.364_29.036_2022_47,2.9289052
ID_-1.364_29.036_2022_48,13.08418
ID_-1.355_30.245_2022_00,206.44406
ID_-1.355_30.245_2022_01,94.70242
ID_-1.355_30.245_2022_02,102.624146
ID_-1.355_30.245_2022_03,96.680435
ID_-1.355_30.245_2022_04,93.804565
ID_-1.355_30.245_2022_05,96.088615
ID_-1.355_30.245_2022_06,98.693016
ID_-1.355_30.245_2022_07,87.34965
ID_-1.355_30.245_2022_08,100.022575
ID_-1.355_30.245_2022_09,98.87038
ID_-1.355_30.245_2022_10,105.672005
ID_-1.355_30.245_2022_11,105.431625
ID_-1.355_30.245_2022_12,97.124794
ID_-1.355_30.245_2022_13,95.598335
ID_-1.355_30.245_2022_14,162.73337
ID_-1.355_30.245_2022_15,144.89389
ID_-1.355_30.245_2022_16,147.16736
ID_-1.355_30.245_2022_17,110.50643
ID_-1.355_30.245_2022_18,100.60668
ID_-1.355_30.245_2022_19,97.338646
ID_-1.355_30.245_2022_20,97.97734
ID_-1.355_30.245_2022_21,91.08288
ID_-1.355_30.245_2022_22,78.85549
ID_-1.355_30.245_2022_23,91.012726
ID_-1.355_30.245_2022_24,83.962616
ID_-1.355_30.245_2022_25,90.03374
ID_-1.355_30.245_2022_26,87.33528
ID_-1.355_30.245_2022_27,81.996666
ID_-1.355_30.245_2022_28,99.535835
ID_-1.355_30.245_2022_29,87.006424
ID_-1.355_30.245_2022_30,76.58962
ID_-1.355_30.245_2022_31,117.4186
ID_-1.355_30.245_2022_32,141.82393
ID_-1.355_30.245_2022_33,97.905945
ID_-1.355_30.245_2022_34,118.23827
ID_-1.355_30.245_2022_35,139.23413
ID_-1.355_30.245_2022_36,111.913994
ID_-1.355_30.245_2022_37,147.19777
ID_-1.355_30.245_2022_38,142.07437
ID_-1.355_30.245_2022_39,134.8998
ID_-1.355_30.245_2022_40,161.61742
ID_-1.355_30.245_2022_41,182.29443
ID_-1.355_30.245_2022_42,191.62056
ID_-1.355_30.245_2022_43,189.1858
ID_-1.355_30.245_2022_44,144.7116
ID_-1.355_30.245_2022_45,126.22074
ID_-1.355_30.245_2022_46,138.71455
ID_-1.355_30.245_2022_47,128.53337
ID_-1.355_30.245_2022_48,104.62091
ID_-1.360_30.340_2022_00,172.30714
ID_-1.360_30.340_2022_01,71.265564
ID_-1.360_30.340_2022_02,66.80351
ID_-1.360_30.340_2022_03,66.51936
ID_-1.360_30.340_2022_04,68.57828
ID_-1.360_30.340_2022_05,68.82921
ID_-1.360_30.340_2022_06,161.82425
ID_-1.360_30.340_2022_07,67.61192
ID_-1.360_30.340_2022_08,62.76163
ID_-1.360_30.340_2022_09,67.381226
ID_-1.360_30.340_2022_10,81.667496
ID_-1.360_30.340_2022_11,71.23699
ID_-1.360_30.340_2022_12,60.12497
ID_-1.360_30.340_2022_13,60.700405
ID_-1.360_30.340_2022_14,111.89898
ID_-1.360_30.340_2022_15,123.80026
ID_-1.360_30.340_2022_16,130.96931
ID_-1.360_30.340_2022_17,73.16877
ID_-1.360_30.340_2022_18,72.32533
ID_-1.360_30.340_2022_19,63.54433
ID_-1.360_30.340_2022_20,68.975624
ID_-1.360_30.340_2022_21,63.27528
ID_-1.360_30.340_2022_22,64.21264
ID_-1.360_30.340_2022_23,85.65101
ID_-1.360_30.340_2022_24,79.89444
ID_-1.360_30.340_2022_25,74.1509
ID_-1.360_30.340_2022_26,62.891357
ID_-1.360_30.340_2022_27,66.469696
ID_-1.360_30.340_2022_28,77.02201
ID_-1.360_30.340_2022_29,136.49843
ID_-1.360_30.340_2022_30,66.96211
ID_-1.360_30.340_2022_31,81.024956
ID_-1.360_30.340_2022_32,84.35891
ID_-1.360_30.340_2022_33,81.21192
ID_-1.360_30.340_2022_34,80.15232
ID_-1.360_30.340_2022_35,67.56949
ID_-1.360_30.340_2022_36,70.22756
ID_-1.360_30.340_2022_37,85.21554
ID_-1.360_30.340_2022_38,92.45567
ID_-1.360_30.340_2022_39,102.01762
ID_-1.360_30.340_2022_40,128.72261
ID_-1.360_30.340_2022_41,130.07878
ID_-1.360_30.340_2022_42,142.63757
ID_-1.360_30.340_2022_43,133.75621
ID_-1.360_30.340_2022_44,117.959
ID_-1.360_30.340_2022_45,97.37632
ID_-1.360_30.340_2022_46,94.984024
ID_-1.360_30.340_2022_47,88.80875
ID_-1.360_30.340_2022_48,73.05329
ID_-1.355_30.645_2022_00,137.981
ID_-1.355_30.645_2022_01,40.323944
ID_-1.355_30.645_2022_02,28.87751
ID_-1.355_30.645_2022_03,32.938797
ID_-1.355_30.645_2022_04,39.49964
ID_-1.355_30.645_2022_05,130.26222
ID_-1.355_30.645_2022_06,36.84406
ID_-1.355_30.645_2022_07,53.972782
ID_-1.355_30.645_2022_08,48.926834
ID_-1.355_30.645_2022_09,54.757305
ID_-1.355_30.645_2022_10,58.83456
ID_-1.355_30.645_2022_11,56.589886
ID_-1.355_30.645_2022_12,42.960655
ID_-1.355_30.645_2022_13,26.625034
ID_-1.355_30.645_2022_14,103.42052
ID_-1.355_30.645_2022_15,88.827385
ID_-1.355_30.645_2022_16,85.92784
ID_-1.355_30.645_2022_17,46.22038
ID_-1.355_30.645_2022_18,38.59101
ID_-1.355_30.645_2022_19,46.126102
ID_-1.355_30.645_2022_20,48.033005
ID_-1.355_30.645_2022_21,37.767147
ID_-1.355_30.645_2022_22,36.634304
ID_-1.355_30.645_2022_23,59.786953
ID_-1.355_30.645_2022_24,62.446987
ID_-1.355_30.645_2022_25,36.141304
ID_-1.355_30.645_2022_26,37.207733
ID_-1.355_30.645_2022_27,44.932865
ID_-1.355_30.645_2022_28,43.18927
ID_-1.355_30.645_2022_29,39.652416
ID_-1.355_30.645_2022_30,51.59212
ID_-1.355_30.645_2022_31,74.19401
ID_-1.355_30.645_2022_32,83.50437
ID_-1.355_30.645_2022_33,55.083855
ID_-1.355_30.645_2022_34,53.74715
ID_-1.355_30.645_2022_35,71.49976
ID_-1.355_30.645_2022_36,66.87782
ID_-1.355_30.645_2022_37,72.30901
ID_-1.355_30.645_2022_38,76.1839
ID_-1.355_30.645_2022_39,79.71266
ID_-1.355_30.645_2022_40,77.219444
ID_-1.355_30.645_2022_41,96.30007
ID_-1.355_30.645_2022_42,81.83187
ID_-1.355_30.645_2022_43,84.13121
ID_-1.355_30.645_2022_44,68.615654
ID_-1.355_30.645_2022_45,58.62099
ID_-1.355_30.645_2022_46,51.15749
ID_-1.355_30.645_2022_47,54.303802
ID_-1.355_30.645_2022_48,78.40238
ID_-1.366_29.434_2022_00,177.69678
ID_-1.366_29.434_2022_01,52.44706
ID_-1.366_29.434_2022_02,38.227615
ID_-1.366_29.434_2022_03,50.192554
ID_-1.366_29.434_2022_04,52.829098
ID_-1.366_29.434_2022_05,149.24704
ID_-1.366_29.434_2022_06,131.27602
ID_-1.366_29.434_2022_07,30.61299
ID_-1.366_29.434_2022_08,52.175716
ID_-1.366_29.434_2022_09,55.443058
ID_-1.366_29.434_2022_10,65.47952
ID_-1.366_29.434_2022_11,61.830074
ID_-1.366_29.434_2022_12,49.328957
ID_-1.366_29.434_2022_13,45.877518
ID_-1.366_29.434_2022_14,85.83108
ID_-1.366_29.434_2022_15,84.31308
ID_-1.366_29.434_2022_16,57.559116
ID_-1.366_29.434_2022_17,43.125965
ID_-1.366_29.434_2022_18,33.090797
ID_-1.366_29.434_2022_19,40.952362
ID_-1.366_29.434_2022_20,46.97939
ID_-1.366_29.434_2022_21,42.118504
ID_-1.366_29.434_2022_22,28.836836
ID_-1.366_29.434_2022_23,44.412178
ID_-1.366_29.434_2022_24,55.28417
ID_-1.366_29.434_2022_25,36.638348
ID_-1.366_29.434_2022_26,44.631096
ID_-1.366_29.434_2022_27,39.615513
ID_-1.366_29.434_2022_28,50.779415
ID_-1.366_29.434_2022_29,48.367878
ID_-1.366_29.434_2022_30,62.078888
ID_-1.366_29.434_2022_31,70.47163
ID_-1.366_29.434_2022_32,69.48128
ID_-1.366_29.434_2022_33,62.077126
ID_-1.366_29.434_2022_34,80.061516
ID_-1.366_29.434_2022_35,102.20533
ID_-1.366_29.434_2022_36,102.99563
ID_-1.366_29.434_2022_37,88.01845
ID_-1.366_29.434_2022_38,93.76216
ID_-1.366_29.434_2022_39,96.16297
ID_-1.366_29.434_2022_40,111.84027
ID_-1.366_29.434_2022_41,99.9618
ID_-1.366_29.434_2022_42,117.98075
ID_-1.366_29.434_2022_43,120.102684
ID_-1.366_29.434_2022_44,107.085785
ID_-1.366_29.434_2022_45,83.67502
ID_-1.366_29.434_2022_46,61.329098
ID_-1.366_29.434_2022_47,86.576035
ID_-1.366_29.434_2022_48,52.50747
ID_-1.371_29.629_2022_00,339.00385
ID_-1.371_29.629_2022_01,234.9982
ID_-1.371_29.629_2022_02,229.473
ID_-1.371_29.629_2022_03,229.34322
ID_-1.371_29.629_2022_04,225.45288
ID_-1.371_29.629_2022_05,212.13562
ID_-1.371_29.629_2022_06,220.3622
ID_-1.371_29.629_2022_07,226.47987
ID_-1.371_29.629_2022_08,231.02417
ID_-1.371_29.629_2022_09,219.03943
ID_-1.371_29.629_2022_10,226.22452
ID_-1.371_29.629_2022_11,234.01566
ID_-1.371_29.629_2022_12,237.03517
ID_-1.371_29.629_2022_13,204.75883
ID_-1.371_29.629_2022_14,280.66888
ID_-1.371_29.629_2022_15,275.7715
ID_-1.371_29.629_2022_16,247.44054
ID_-1.371_29.629_2022_17,218.55864
ID_-1.371_29.629_2022_18,234.07895
ID_-1.371_29.629_2022_19,224.27187
ID_-1.371_29.629_2022_20,216.66359
ID_-1.371_29.629_2022_21,227.10475
ID_-1.371_29.629_2022_22,211.81328
ID_-1.371_29.629_2022_23,224.43091
ID_-1.371_29.629_2022_24,237.29453
ID_-1.371_29.629_2022_25,231.56944
ID_-1.371_29.629_2022_26,236.08185
ID_-1.371_29.629_2022_27,205.89684
ID_-1.371_29.629_2022_28,220.95769
ID_-1.371_29.629_2022_29,227.29475
ID_-1.371_29.629_2022_30,235.41924
ID_-1.371_29.629_2022_31,267.14264
ID_-1.371_29.629_2022_32,250.91982
ID_-1.371_29.629_2022_33,237.45195
ID_-1.371_29.629_2022_34,214.7809
ID_-1.371_29.629_2022_35,281.55115
ID_-1.371_29.629_2022_36,261.84085
ID_-1.371_29.629_2022_37,271.7735
ID_-1.371_29.629_2022_38,276.77176
ID_-1.371_29.629_2022_39,237.6781
ID_-1.371_29.629_2022_40,304.7657
ID_-1.371_29.629_2022_41,308.17346
ID_-1.371_29.629_2022_42,320.56458
ID_-1.371_29.629_2022_43,309.63654
ID_-1.371_29.629_2022_44,258.38934
ID_-1.371_29.629_2022_45,232.40451
ID_-1.371_29.629_2022_46,226.65863
ID_-1.371_29.629_2022_47,242.98035
ID_-1.371_29.629_2022_48,211.83765
ID_-1.368_30.932_2022_00,135.99637
ID_-1.368_30.932_2022_01,46.343494
ID_-1.368_30.932_2022_02,68.20421
ID_-1.368_30.932_2022_03,51.50372
ID_-1.368_30.932_2022_04,54.13323
ID_-1.368_30.932_2022_05,51.288555
ID_-1.368_30.932_2022_06,64.90965
ID_-1.368_30.932_2022_07,165.1442
ID_-1.368_30.932_2022_08,61.807945
ID_-1.368_30.932_2022_09,61.409336
ID_-1.368_30.932_2022_10,73.12365
ID_-1.368_30.932_2022_11,97.0309
ID_-1.368_30.932_2022_12,47.46156
ID_-1.368_30.932_2022_13,42.65321
ID_-1.368_30.932_2022_14,74.234825
ID_-1.368_30.932_2022_15,76.07559
ID_-1.368_30.932_2022_16,77.80549
ID_-1.368_30.932_2022_17,55.00631
ID_-1.368_30.932_2022_18,76.7722
ID_-1.368_30.932_2022_19,70.22363
ID_-1.368_30.932_2022_20,72.80448
ID_-1.368_30.932_2022_21,69.02358
ID_-1.368_30.932_2022_22,83.25371
ID_-1.368_30.932_2022_23,94.73018
ID_-1.368_30.932_2022_24,81.37135
ID_-1.368_30.932_2022_25,74.422585
ID_-1.368_30.932_2022_26,69.11662
ID_-1.368_30.932_2022_27,65.91982
ID_-1.368_30.932_2022_28,95.21232
ID_-1.368_30.932_2022_29,59.773685
ID_-1.368_30.932_2022_30,63.146286
ID_-1.368_30.932_2022_31,81.716286
ID_-1.368_30.932_2022_32,83.34292
ID_-1.368_30.932_2022_33,72.4013
ID_-1.368_30.932_2022_34,70.194695
ID_-1.368_30.932_2022_35,115.72747
ID_-1.368_30.932_2022_36,87.22979
ID_-1.368_30.932_2022_37,94.18036
ID_-1.368_30.932_2022_38,76.55572
ID_-1.368_30.932_2022_39,108.55043
ID_-1.368_30.932_2022_40,90.76739
ID_-1.368_30.932_2022_41,110.63707
ID_-1.368_30.932_2022_42,146.46388
ID_-1.368_30.932_2022_43,121.62287
ID_-1.368_30.932_2022_44,109.04267
ID_-1.368_30.932_2022_45,93.53084
ID_-1.368_30.932_2022_46,94.64812
ID_-1.368_30.932_2022_47,97.730736
ID_-1.368_30.932_2022_48,63.288654
ID_-1.384_28.916_2022_00,116.17497
ID_-1.384_28.916_2022_01,5.655349
ID_-1.384_28.916_2022_02,1.0162897
ID_-1.384_28.916_2022_03,4.701051
ID_-1.384_28.916_2022_04,5.732384
ID_-1.384_28.916_2022_05,8.532366
ID_-1.384_28.916_2022_06,5.8723283
ID_-1.384_28.916_2022_07,7.3722563
ID_-1.384_28.916_2022_08,16.211945
ID_-1.384_28.916_2022_09,2.5815923
ID_-1.384_28.916_2022_10,14.840838
ID_-1.384_28.916_2022_11,18.432148
ID_-1.384_28.916_2022_12,9.380595
ID_-1.384_28.916_2022_13,1.6264884
ID_-1.384_28.916_2022_14,12.094731
ID_-1.384_28.916_2022_15,7.2758274
ID_-1.384_28.916_2022_16,18.662008
ID_-1.384_28.916_2022_17,14.44079
ID_-1.384_28.916_2022_18,24.12228
ID_-1.384_28.916_2022_19,18.989773
ID_-1.384_28.916_2022_20,9.506719
ID_-1.384_28.916_2022_21,8.648015
ID_-1.384_28.916_2022_22,6.8456697
ID_-1.384_28.916_2022_23,9.809842
ID_-1.384_28.916_2022_24,10.835318
ID_-1.384_28.916_2022_25,29.148264
ID_-1.384_28.916_2022_26,22.245539
ID_-1.384_28.916_2022_27,21.065699
ID_-1.384_28.916_2022_28,2.596294
ID_-1.384_28.916_2022_29,20.796944
ID_-1.384_28.916_2022_30,16.970509
ID_-1.384_28.916_2022_31,11.451711
ID_-1.384_28.916_2022_32,19.350782
ID_-1.384_28.916_2022_33,25.127878
ID_-1.384_28.916_2022_34,15.882936
ID_-1.384_28.916_2022_35,23.827696
ID_-1.384_28.916_2022_36,18.023544
ID_-1.384_28.916_2022_37,23.01144
ID_-1.384_28.916_2022_38,26.606993
ID_-1.384_28.916_2022_39,22.06087
ID_-1.384_28.916_2022_40,28.758286
ID_-1.384_28.916_2022_41,16.16975
ID_-1.384_28.916_2022_42,36.587532
ID_-1.384_28.916_2022_43,40.37236
ID_-1.384_28.916_2022_44,15.241873
ID_-1.384_28.916_2022_45,16.290792
ID_-1.384_28.916_2022_46,14.89327
ID_-1.384_28.916_2022_47,10.299192
ID_-1.384_28.916_2022_48,12.095219
ID_-1.383_29.917_2022_00,261.94037
ID_-1.383_29.917_2022_01,160.4996
ID_-1.383_29.917_2022_02,151.2061
ID_-1.383_29.917_2022_03,156.05704
ID_-1.383_29.917_2022_04,153.22023
ID_-1.383_29.917_2022_05,157.26657
ID_-1.383_29.917_2022_06,144.62526
ID_-1.383_29.917_2022_07,151.43646
ID_-1.383_29.917_2022_08,152.76674
ID_-1.383_29.917_2022_09,137.95833
ID_-1.383_29.917_2022_10,159.83093
